8,BbAvAHA,1.92
9,Date,22/08/14
9,HomeTeam,Guimaraes
9,AwayTeam,Penafiel
9,FTHG,3
9,FTAG,0
9,FTR,H
9,HTHG,1
9,HTAG,0
9,HTR,H
9,B365H,1.65
9,B365D,3.6
9,B365A,5.5
9,BWH,1.62
9,BWD,3.6
9,BWA,5.5
9,IWH,1.7
9,IWD,3.4
9,IWA,4.3
9,LBH,1.61
9,LBD,3.25
9,LBA,5
9,PSH,1.68
9,PSD,3.7
9,PSA,6.29
9,WHH,1.73
9,WHD,3.3
9,WHA,4.8
9,SJH,1.67
9,SJD,3.5
9,SJA,5.25
9,VCH,1.65
9,VCD,3.5
9,VCA,5.5
9,Bb1X2,50
9,BbMxH,1.73
9,BbAvH,1.66
9,BbMxD,3.8
9,BbAvD,3.52
9,BbMxA,6.6
9,BbAvA,5.33
9,BbOU,43
9,BbMx>2.5,2.41
9,BbAv>2.5,2.25
9,BbMx<2.5,1.68
9,BbAv<2.5,1.62
9,BbAH,23
9,BbAHh,-0.75
9,BbMxAHH,1.92
9,BbAvAHH,1.88
9,BbMxAHA,2.03
9,BbAvAHA,1.97
10,Date,23/08/14
10,HomeTeam,Maritimo
10,AwayTeam,Academica
10,FTHG,2
10,FTAG,1
10,FTR,H
10,HTHG,0
10,HTAG,0
10,HTR,D
10,B365H,2.25
10,B365D,3.1
10,B365A,3.4
10,BWH,2.15
10,BWD,3.2
10,BWA,3.3
10,IWH,2.2
10,IWD,3.1
10,IWA,3
10,LBH,2.1
10,LBD,2.9
10,LBA,3.1
10,PSH,2.26
10,PSD,3.18
10,PSA,3.65
10,WHH,2.25
10,WHD,3
10,WHA,3.2
10,SJH,2.2
10,SJD,3.2
10,SJA,3.25
10,VCH,2.2
10,VCD,3.1
10,VCA,3.3
10,Bb1X2,48
10,BbMxH,2.35
10,BbAvH,2.2
10,BbMxD,3.3
10,BbAvD,3.11
10,BbMxA,4.33
10,BbAvA,3.34
10,BbOU,38
10,BbMx>2.5,2.54
10,BbAv>2.5,2.38
10,BbMx<2.5,1.61
10,BbAv<2.5,1.54
10,BbAH,20
10,BbAHh,-0.25
10,BbMxAHH,1.97
10,BbAvAHH,1.92
10,BbMxAHA,1.98
10,BbAvAHA,1.92
11,Date,23/08/14
11,HomeTeam,Pacos Ferreira
11,AwayTeam,Porto
11,FTHG,0
11,FTAG,1
11,FTR,A
11,HTHG,0
11,HTAG,1
11,HTR,A
11,B365H,8.5
11,B365D,4.33
11,B365A,1.4
11,BWH,8
11,BWD,4.6
11,BWA,1.36
11,IWH,6.5
11,IWD,4
11,IWA,1.4
11,LBH,7.5
11,LBD,4
11,LBA,1.36
11,PSH,9.14
11,PSD,4.75
11,PSA,1.41
11,WHH,9
11,WHD,4.75
11,WHA,1.3
11,SJH,7.5
11,SJD,4.33
11,SJA,1.4
11,VCH,8
11,VCD,4.5
11,VCA,1.36
11,Bb1X2,48
11,BbMxH,10
11,BbAvH,8.06
11,BbMxD,5
11,BbAvD,4.45
11,BbMxA,1.41
11,BbAvA,1.38
11,BbOU,44
11,BbMx>2.5,1.93
11,BbAv>2.5,1.82
11,BbMx<2.5,2.12
11,BbAv<2.5,1.95
11,BbAH,20
11,BbAHh,1.5
11,BbMxAHH,1.75
11,BbAvAHH,1.68
11,BbMxAHA,2.29
11,BbAvAHA,2.18
12,Date,23/08/14
12,HomeTeam,Sp Lisbon
12,AwayTeam,Arouca
12,FTHG,1
12,FTAG,0
12,FTR,H
12,HTHG,0
12,HTAG,0
12,HTR,D
12,B365H,1.33
12,B365D,4.75
12,B365A,9.5
12,BWH,1.28
12,BWD,5
12,BWA,10
12,IWH,1.3
12,IWD,4.4
12,IWA,8.5
12,LBH,
12,LBD,
12,LBA,
12,PSH,1.32
12,PSD,5.35
12,PSA,11.75
12,WHH,1.29
12,WHD,4.6
12,WHA,11
12,SJH,1.29
12,SJD,5
12,SJA,10
12,VCH,1.29
12,VCD,4.8
12,VCA,10.5
12,Bb1X2,45
12,BbMxH,1.34
